soccerway_pk,Nombre,Apellidos,Nombre Jugador,Nacionalidad,Fecha de nacimiento,Edad,País de nacimiento,Posición,Altura,Peso,Pie,Equipo,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,Posicion Secundaria,Link Jugador,Valor de Mercado,Agente,Fichado,Contrato Hasta,ELO,Ritmo,Tiro,Pase,Regate,Defensa,Físico,Salto,Estirada,Paradas,Saques,Colocación,Reflejos
felipe_fernandez_palazuelo_argentina_28_abril_2003,Felipe,Fernández Palazuelo,Felipe Fernández Palazuelo,Argentina,2003-04-28 00:00:00,21.0,Argentina,Delantero,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/felipe-fernandez-palazuelo/864228/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
ramiro_peters_argentina_31_octubre_1997,Ramiro,Peters,Ramiro Peters,Argentina,1997-10-31 00:00:00,27.0,Argentina,Delantero,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/ramiro-peters/692645/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),180,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
facundo_sanchez_argentina_29_junio_2001,Facundo,Sánchez,Facundo Sánchez,Argentina,2001-06-29 00:00:00,23.0,Argentina,Portero,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/facundo-sanchez/897312/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzalo_tomas_gonzalez_argentina_05_marzo_2002,Gonzalo Tomás,González,Gonzalo Tomás González,Argentina,2002-03-05 00:00:00,23.0,Argentina,Delantero,Sin información,74 kg,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/gonzalo-gonzalez/695793/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),163,2,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
carlos_alberto_di_pietro_argentina_15_febrero_2001,Carlos Alberto,Di Pietro,Carlos Alberto Di Pietro,Argentina,2001-02-15 00:00:00,24.0,Argentina,Defensa,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/carlos-di-pietro/891979/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),17,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrigo_emanuel_montenegro_argentina_01_marzo_1997,Rodrigo Emanuel,Montenegro,Rodrigo Emanuel Montenegro,Argentina,1997-03-01 00:00:00,28.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/rodrigo-emanuel-montenegro/687605/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),177,2,2,0,0,0,2,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
carlos_jose_arriola_argentina_24_marzo_1992,Carlos José,Arriola,Carlos José Arriola,Argentina,1992-03-24 00:00:00,33.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/carlos-arriola/260350/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),46,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
alejo_ceccherini_argentina_13_noviembre_2001,Alejo,Ceccherini,Alejo Ceccherini,Argentina,2001-11-13 00:00:00,23.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/alejo-ceccherini/873315/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
agustin_marcelo_alfano_argentina_15_agosto_2001,Agustin Marcelo,Alfano,Agustin Marcelo Alfano,Argentina,2001-08-15 00:00:00,23.0,Argentina,Delantero,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/agustin-marcelo-alfano/836725/,2025,Atlético Rafaela,Torneo Federal A (Argentina),46,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
matias_gaston_castro_argentina_18_diciembre_1991,Matías Gastón,Castro,Matías Gastón Castro,Argentina,1991-12-18 00:00:00,33.0,Argentina,Delantero,182 cm,71 kg,Derecho,Atlético Rafaela,2025,https://el.soccerway.com/players/matias-castro/50176/,2025,Atlético Rafaela,Torneo Federal A (Argentina),110,2,1,1,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
santiago_fabian_moracci_argentina_20_marzo_2001,Santiago Fabian,Moracci,Santiago Fabian Moracci,Argentina,2001-03-20 00:00:00,24.0,Argentina,Delantero,176 cm,Sin información,Derecho,Atlético Rafaela,2025,https://el.soccerway.com/players/santiago-moracci/862837/,2025,Atlético Rafaela,Torneo Federal A (Argentina),51,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
ian_luca_ostertag_argentina_09_agosto_2005,Ian Luca,Ostertag,Ian Luca Ostertag,Argentina,2005-08-09 00:00:00,19.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/ian-ostertag/959706/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
facundo_andres_affranchino_argentina_09_febrero_1990,Facundo Andrés,Affranchino,Facundo Andrés Affranchino,Argentina,1990-02-09 00:00:00,35.0,Argentina,Centrocampista,179 cm,70 kg,Derecho,Atlético Rafaela,2025,https://el.soccerway.com/players/facundo-affranchino/20713/,2025,Atlético Rafaela,Torneo Federal A (Argentina),147,2,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lisandro_gabriel_morales_argentina_31_enero_2004,Lisandro Gabriel,Morales,Lisandro Gabriel Morales,Argentina,2004-01-31 00:00:00,21.0,Argentina,Defensa,175 cm,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/lisandro-morales/916811/,2025,Atlético Rafaela,Torneo Federal A (Argentina),180,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
julian_mariano_fuyana_argentina_07_agosto_2004,Julián Mariano,Fuyana,Julián Mariano Fuyana,Argentina,2004-08-07 00:00:00,20.0,Argentina,Defensa,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/julian-mariano-fuyana/958866/,2025,Atlético Rafaela,Torneo Federal A (Argentina),129,2,1,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
walter_agustin_pastorelli_argentina_09_septiembre_1997,Walter Agustín,Pastorelli,Walter Agustín Pastorelli,Argentina,1997-09-09 00:00:00,27.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/agustin-pastorelli/619706/,2025,Atlético Rafaela,Torneo Federal A (Argentina),113,2,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
enzo_rafael_wuattier_argentina_27_abril_2005,Enzo Rafael,Wuattier,Enzo Rafael Wuattier,Argentina,2005-04-27 00:00:00,19.0,Argentina,Defensa,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/enzo-wattier/972044/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
ciro_andres_leineker_argentina_31_mayo_2002,Ciro Andrés,Leineker,Ciro Andrés Leineker,Argentina,2002-05-31 00:00:00,22.0,Argentina,Delantero,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/ciro-andres-leineker/897191/,2025,Atlético Rafaela,Torneo Federal A (Argentina),44,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
santiago_nicolas_peralta_argentina_21_marzo_2004,Santiago Nicolás,Peralta,Santiago Nicolás Peralta,Argentina,2004-03-21 00:00:00,21.0,Argentina,Defensa,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/santiago-peralta/972046/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
marcos_gabriel_fernandez_argentina_20_abril_1993,Marcos Gabriel,Fernández,Marcos Gabriel Fernández,Argentina,1993-04-20 00:00:00,31.0,Argentina,Centrocampista,Sin información,Sin información,Izquierdo,Atlético Rafaela,2025,https://el.soccerway.com/players/marcos-fernandez/219832/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
facundo_gaston_soloa_argentina_04_noviembre_1996,Facundo Gastón,Soloa,Facundo Gastón Soloa,Argentina,1996-11-04 00:00:00,28.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/facundo-soloa/457198/,2025,Atlético Rafaela,Torneo Federal A (Argentina),152,2,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
damiano_jaime_argentina_01_marzo_2006,Damiano,Jaime,Damiano Jaime,Argentina,2006-03-01 00:00:00,19.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/damiano-jaime/986877/,2025,Atlético Rafaela,Torneo Federal A (Argentina),79,2,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
roque_leonardo_rene_ramirez_argentina_16_agosto_1999,Roque Leonardo René,Ramírez,Roque Leonardo René Ramírez,Argentina,1999-08-16 00:00:00,25.0,Argentina,Defensa,177 cm,79 kg,Izquierdo,Atlético Rafaela,2025,https://el.soccerway.com/players/roque-ramirez/594896/,2025,Atlético Rafaela,Torneo Federal A (Argentina),180,2,2,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolas_marcelo_varela_argentina_26_septiembre_2005,Nicolás Marcelo,Varela,Nicolás Marcelo Varela,Argentina,2005-09-26 00:00:00,19.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/nicolas-varela/913049/,2025,Atlético Rafaela,Torneo Federal A (Argentina),19,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
manuel_liendo_argentina_08_julio_1999,Manuel,Liendo,Manuel Liendo,Argentina,1999-07-08 00:00:00,25.0,Argentina,Delantero,169 cm,65 kg,Derecho,Atlético Rafaela,2025,https://el.soccerway.com/players/manuel-liendo/624591/,2025,Atlético Rafaela,Torneo Federal A (Argentina),85,2,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lisandro_joaquin_merlino_argentina_24_agosto_2004,Lisandro Joaquín,Merlino,Lisandro Joaquín Merlino,Argentina,2004-08-24 00:00:00,20.0,Argentina,Centrocampista,178 cm,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/lisandro-merlino/933721/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
tadeo_joaquin_marchiori_argentina_18_octubre_1999,Tadeo Joaquín,Marchiori,Tadeo Joaquín Marchiori,Argentina,1999-10-18 00:00:00,25.0,Argentina,Centrocampista,184 cm,Sin información,Izquierdo,Atlético Rafaela,2025,https://el.soccerway.com/players/tadeo-marchiori/617679/,2025,Atlético Rafaela,Torneo Federal A (Argentina),5,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
hector_gabriel_fernandez_argentina_03_abril_1993,Héctor Gabriel,Fernández,Héctor Gabriel Fernández,Argentina,1993-04-03 00:00:00,31.0,Argentina,Defensa,188 cm,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/gabriel-fernandez/290751/,2025,Atlético Rafaela,Torneo Federal A (Argentina),180,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lucas_gabriel_albertengo_argentina_30_enero_1991,Lucas Gabriel,Albertengo,Lucas Gabriel Albertengo,Argentina,1991-01-30 00:00:00,34.0,Argentina,Delantero,178 cm,73 kg,Derecho,Atlético Rafaela,2025,https://el.soccerway.com/players/lucas-albertengo/234368/,2025,Atlético Rafaela,Torneo Federal A (Argentina),180,2,2,0,0,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
mateo_aimar_argentina_16_febrero_2006,Mateo,Aimar,Mateo Aimar,Argentina,2006-02-16 00:00:00,19.0,Argentina,Defensa,189 cm,75 kg,Ambos,Atlético Rafaela,2025,https://el.soccerway.com/players/mateo-aimar/972045/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
mayco_leonel_bergia_argentina_30_julio_2001,Mayco Leonel,Bergia,Mayco Leonel Bergia,Argentina,2001-07-30 00:00:00,23.0,Argentina,Portero,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/mayco-bergia/892338/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolas_mateo_utrera_argentina_08_octubre_2003,Nicolás Mateo,Utrera,Nicolás Mateo Utrera,Argentina,2003-10-08 00:00:00,21.0,Argentina,Defensa,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/nicolas-utrera/914130/,2025,Atlético Rafaela,Torneo Federal A (Argentina),5,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
emanuel_bilbao_argentina_03_noviembre_1989,Emanuel,Bilbao,Emanuel Bilbao,Argentina,1989-11-03 00:00:00,35.0,Argentina,Portero,189 cm,88 kg,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/emanuel-bilbao/305000/,2025,Atlético Rafaela,Torneo Federal A (Argentina),180,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
matias_pedro_martinez_argentina_29_octubre_2000,Matías Pedro,Martínez,Matías Pedro Martínez,Argentina,2000-10-29 00:00:00,24.0,Argentina,Defensa,186 cm,Sin información,Ambos,Atlético Rafaela,2025,https://el.soccerway.com/players/matias-martinez/697683/,2025,Atlético Rafaela,Torneo Federal A (Argentina),45,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
tomas_nahuel_rojas_argentina_27_mayo_2005,Tomás Nahuel,Rojas,Tomás Nahuel Rojas,Argentina,2005-05-27 00:00:00,19.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/tomas-nahuel-rojas/1005865/,2025,Quilmes,Primera Nacional (Segunda División de Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
joaquin_andres_stizza_argentina_20_marzo_2003,Joaquín Andrés,Stizza,Joaquín Andrés Stizza,Argentina,2003-03-20 00:00:00,22.0,Argentina,Defensa,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/joaquin-stizza/957381/,2025,Atlético Rafaela,Torneo Federal A (Argentina),5,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
santiago_colombatti_argentina_10_abril_2002,Santiago,Colombatti,Santiago Colombatti,Argentina,2002-04-10 00:00:00,22.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/santiago-colombatti/897189/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
luciano_nicolas_biolatto_argentina_09_agosto_2004,Luciano Nicolás,Biolatto,Luciano Nicolás Biolatto,Argentina,2004-08-09 00:00:00,20.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Atlético Rafaela,2025,https://el.soccerway.com/players/luciano-biolatto/910554/,2025,Atlético Rafaela,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
leandro_david_gomez_argentina_03_febrero_2004,Leandro David,Gómez,Leandro David Gómez,Argentina,2004-02-03 00:00:00,21.0,Argentina,Defensa,Sin información,Sin información,Sin información,Boca Unidos,2025,https://el.soccerway.com/players/leandro-david-gomez/897708/,2025,Boca Unidos,Torneo Federal A (Argentina),20,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
marcos_santiago_fissore_argentina_08_agosto_1992,Marcos Santiago,Fissore,Marcos Santiago Fissore,Argentina,1992-08-08 00:00:00,32.0,Argentina,Defensa,Sin información,Sin información,Sin información,Boca Unidos,2025,https://el.soccerway.com/players/marcos-fissore/234361/,2025,Boca Unidos,Torneo Federal A (Argentina),180,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
joaquin_acevedo_argentina_06_junio_2001,Joaquín,Acevedo,Joaquín Acevedo,Argentina,2001-06-06 00:00:00,23.0,Argentina,Centrocampista,175 cm,Sin información,Derecho,Boca Unidos,2025,https://el.soccerway.com/players/joaquin-acevedo/913403/,2025,Boca Unidos,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
santiago_chamorro_gomez_argentina_01_enero_2002,Santiago,Chamorro Gómez,Santiago Chamorro Gómez,Argentina,2002-01-01 00:00:00,23.0,Argentina,Defensa,Sin información,Sin información,Sin información,Boca Unidos,2025,https://el.soccerway.com/players/santiago-chamorro-gomez/875609/,2025,Boca Unidos,Torneo Federal A (Argentina),65,2,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
raul_alberto_albornoz_argentina_20_marzo_1989,Raúl Alberto,Albornoz,Raúl Alberto Albornoz,Argentina,1989-03-20 00:00:00,36.0,Argentina,Defensa,191 cm,78 kg,Sin información,Boca Unidos,2025,https://el.soccerway.com/players/raul-alberto-albornoz/346139/,2025,Boca Unidos,Torneo Federal A (Argentina),180,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
