soccerway_pk,Nombre,Apellidos,Nacionalidad_x,Fecha de nacimiento,Edad_x,País de nacimiento,Posición,Altura,Peso,Pie_x,Equipo_x,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,2019/2020_Temporada,2019/2020_Equipo,2019/2020_Liga,2019/2020_Minutos Jugados,2019/2020_Apariciones,2019/2020_Alineaciones,2019/2020_Entra,2019/2020_Sale,2019/2020_Comenzó de suplente,2019/2020_Gol,2019/2020_Amarilla,2019/2020_Segunda Amarilla,2019/2020_Roja,tmkt_pk,Nombre Jugador,Fecha Nacimiento,Posicion,Posicion Secundaria,Equipo_y,Link Jugador,Valor de Mercado,Nacionalidad_y,Pie_y,Agente,Fichado,Contrato Hasta,besoccer_pk,Nombre completo,Nacionalidad,Edad_y,ELO,birth_date,Ritmo,Tiro,Pase,Regate,Defensa,Fisico,Físico,Salto,Estirada,Paradas,Saques,Colocación,Reflejos,Valoracion Scouting
juan_martin_bouvier_argentina_02_febrero_1992,Juan Martín,Bouvier,Argentina,1992-02-02,33.0,Argentina,Defensa,187 cm,80 kg,Derecho,Liniers,2025,https://el.soccerway.com/players/martin-bouvier/269312/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2021,UAI Urquiza,PBM,1584.0,22.0,17.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,juan_martin_bouvier_argentina_02_febrero_1992,Juan Martín Bouvier,02/02/1992 (33),Defensa central,Defensa central,CSD Liniers,https://www.transfermarkt.es/juan-bouvier/profil/spieler/267440,Sin valor,Argentina,Derecho,Desconocido,17/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
alejo_luciano_klipauka_argentina_16_octubre_2004,Alejo Luciano,Klipauka,Argentina,2004-10-16,20.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/alejo-luciano-klipauka/950403/,2025.0,Liniers,PBM,78,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,2024,Liniers,PBM,32.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,alejo_luciano_klipauka_argentina_16_octubre_2004,Alejo Luciano Klipauka,16/10/2004 (20),Delantero centro,Delantero centro,CSD Liniers,https://www.transfermarkt.es/alejo-klipauka/profil/spieler/1375922,Sin valor,Argentina,Desconocido,Desconocido,01/01/2024,-,,,,,,,,,,,,,,,,,,,,Predeterminado
marcos_sebastian_santa_cruz_argentina_28_septiembre_1995,Marcos Sebastián,Santa Cruz,Argentina,1995-09-28,29.0,Argentina,Defensa,,,,Liniers,2025,https://el.soccerway.com/players/marcos-sebastian-santa-cruz/1023532/,2025.0,Liniers,PBM,62,2,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
diego_ariel_guallama_delgado_argentina_08_enero_2004,Diego Ariel,Guallama Delgado,Argentina,2004-01-08,21.0,Argentina,Delantero,,,,Liniers,2025,https://el.soccerway.com/players/diego-ariel-guallama-delgado/950161/,2025.0,Liniers,PBM,114,3,1,2,1,0,1,1,0,0,,,,,,,,,,,,,,2024,All Boys,PRN,679.0,16.0,8.0,8.0,8.0,19.0,2.0,4.0,0.0,0.0,diego_ariel_guallama_delgado_argentina_08_enero_2004,Diego Ariel Guallama Delgado,08/01/2004 (21),Delantero centro,Delantero centro,CSD Liniers,https://www.transfermarkt.es/diego-guallama/profil/spieler/1228375,50 mil €,Argentina,Derecho,Interplayers,01/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
lautaro_mateo_mascia_argentina_11_noviembre_2005,Lautaro Mateo,Mascia,Argentina,2005-11-11,19.0,Argentina,Defensa,,,,Liniers,2025,https://el.soccerway.com/players/lautaro-mateo-mascia-/1023530/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
farid_alberto_jasni_argentina_29_enero_2001,Farid Alberto,Jasni,Argentina,2001-01-29,24.0,Argentina,Defensa,,,,Liniers,2025,https://el.soccerway.com/players/farid-alberto-jasni-/1023525/,2025.0,Liniers,PBM,13,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,farid_alberto_jasni_argentina_29_enero_2001,Farid Alberto Jasni,29/01/2001 (24),Defensa central,Defensa central,CSD Liniers,https://www.transfermarkt.es/farid-jasni/profil/spieler/1375921,Sin valor,Argentina,Izquierdo,Desconocido,07/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
rodrigo_enzo_fumo_argentina_29_junio_2001,Rodrigo Enzo,Fumo,Argentina,2001-06-29,23.0,Argentina,Portero,,,,Liniers,2025,https://el.soccerway.com/players/rodrigo-fumo/687541/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2022,Estudiantes Caseros,PRN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
william_david_gimenez_villalba_paraguay_12_marzo_1998,William David,Giménez Villalba,Paraguay,1998-03-12,26.0,Paraguay,Delantero,,,,Liniers,2025,https://el.soccerway.com/players/willian-gimenez-villalba/652415/,2025.0,Liniers,PBM,223,4,2,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
ezequiel_alejandro_gayoso_argentina_26_noviembre_1995,Ezequiel Alejandro,Gayoso,Argentina,1995-11-26,29.0,Argentina,Defensa,,,,Liniers,2025,https://el.soccerway.com/players/ezequiel-alejandro-gayoso/891980/,2025.0,Liniers,PBM,350,4,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,2024,Liniers,PBM,1705.0,19.0,19.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,ezequiel_alejandro_gayoso_argentina_26_noviembre_1995,Ezequiel Alejandro Gayoso,26/11/1995 (29),Defensa central,Lateral derecho,CSD Liniers,https://www.transfermarkt.es/ezequiel-gayoso/profil/spieler/1107263,Sin valor,Argentina,Derecho,Desconocido,12/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
juan_alberto_freyre_argentina_08_mayo_2002,Juan Alberto,Freyre,Argentina,2002-05-08,22.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/juan-alberto-freyre/952411/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,563.0,12.0,6.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
ramiro_agustin_reynoso_argentina_30_junio_1999,Ramiro Agustín,Reynoso,Argentina,1999-06-30,25.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/ramiro-reynoso/891993/,2025.0,Liniers,PBM,250,4,3,1,2,0,0,0,0,0,,,,,,,,,,,,,,2024,Liniers,PBM,1419.0,20.0,19.0,1.0,17.0,0.0,2.0,1.0,0.0,0.0,ramiro_agustin_reynoso_argentina_30_junio_1999,Ramiro Agustín Reynoso,30/06/1999 (25),Pivote,Pivote,CSD Liniers,https://www.transfermarkt.es/ramiro-reynoso/profil/spieler/1107414,Sin valor,Argentina,Derecho,RV Football Agency,17/06/2024,30/06/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
pablo_ramirez_greblo_argentina_10_mayo_2003,Pablo,Ramírez Greblo,Argentina,2003-05-10,21.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/pablo--ramirez/890835/,2025.0,Liniers,PBM,201,4,3,1,3,0,0,0,0,0,,,,,,,,,,,,,,2023,Platense,LPA,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,pablo_ramirez_greblo_argentina_10_mayo_2003,Pablo Ramírez Greblo,10/05/2003 (21),Pivote,Mediocentro,CSD Liniers,https://www.transfermarkt.es/pablo-ramirez/profil/spieler/1103664,Sin valor,Argentina,Desconocido,Score Futbol,10/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
elias_leonel_galvez_argentina_24_noviembre_2003,Elías Leonel,Gálvez,Argentina,2003-11-24,21.0,Argentina,Delantero,,,,Liniers,2025,https://el.soccerway.com/players/elias-leonel-galvez/961121/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,37.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
ignacio_mauro_sallaberry_argentina_10_abril_1994,Ignacio Mauro,Sallaberry,Argentina,1994-04-10,30.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/ignacio-mauro-sallaberry/554019/,2025.0,Liniers,PBM,307,4,4,0,3,0,1,0,0,0,,,,,,,,,,,,,,2024,Liniers,PBM,1221.0,27.0,14.0,13.0,13.0,0.0,2.0,12.0,0.0,0.0,ignacio_mauro_sallaberry_argentina_10_abril_1994,Ignacio Mauro Sallaberry,10/04/1994 (30),Extremo derecho,Extremo derecho,CSD Liniers,https://www.transfermarkt.es/ignacio-sallaberry/profil/spieler/868271,Sin valor,Argentina,Derecho,Desconocido,01/07/2020,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
lucas_ezequiel_villalba_argentina_10_mayo_1998,Lucas Ezequiel,Villalba,Argentina,1998-05-10,26.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/lucas-villalba/648833/,2025.0,Liniers,PBM,10,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,2024,Germinal de Rawson,TFA,1065.0,17.0,14.0,3.0,12.0,0.0,1.0,3.0,0.0,0.0,lucas_ezequiel_villalba_argentina_10_mayo_1998,Lucas Ezequiel Villalba,10/05/1998 (26),Interior izquierdo,Mediocentro,CSD Liniers,https://www.transfermarkt.es/lucas-villalba/profil/spieler/755314,Sin valor,Argentina,Izquierdo,Goal IM,29/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
oswaldo_enrique_pacheco_oliveros_colombia_29_octubre_2002,Oswaldo Enrique,Pacheco Oliveros,Colombia,2002-10-29,22.0,Colombia,Delantero,,,,Liniers,2025,https://el.soccerway.com/players/oswaldo-enrique-pacheco-oliveros/812851/,2025.0,Liniers,PBM,360,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,2024,Liniers,PBM,3199.0,39.0,37.0,2.0,5.0,0.0,0.0,11.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
alex_gabriel_penoni_argentina_20_octubre_2000,Alex Gabriel,Penoni,Argentina,2000-10-20,24.0,Argentina,Centrocampista,175 cm,67 kg,,Liniers,2025,https://el.soccerway.com/players/alex-penoni/811014/,2025.0,Liniers,PBM,70,3,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,2022,Defensores Unidos,PBM,558.0,16.0,7.0,9.0,7.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
matias_javier_rotundo_argentina_16_septiembre_2003,Matías Javier,Rotundo,Argentina,2003-09-16,21.0,Argentina,Portero,180 cm,,Derecho,Liniers,2025,https://el.soccerway.com/players/matias-javier-rotundo/1007328/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
fausto_martin_rodon_argentina_14_agosto_2006,Fausto Martín,Rodón,Argentina,2006-08-14,18.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/fausto-martin-rodon/1005494/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
nicolas_ezequiel_caceres_argentina_09_agosto_2004,Nicolás Ezequiel,Cáceres,Argentina,2004-08-09,20.0,Argentina,Defensa,,,,Liniers,2025,https://el.soccerway.com/players/nicolas-ezequiel-caceres/1023528/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
guillermo_gabriel_ocampo_argentina_19_mayo_1994,Guillermo Gabriel,Ocampo,Argentina,1994-05-19,30.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/guillermo-ocampo/401878/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,1364.0,19.0,15.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
gonzalo_roberto_rojas_argentina_05_mayo_1998,Gonzalo Roberto,Rojas,Argentina,1998-05-05,26.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/gonzalo-roberto-rojas/689283/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,213.0,7.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
cristian_gabriel_chavez_argentina_04_junio_1987,Cristian Gabriel,Chávez,Argentina,1987-06-04,37.0,Argentina,Delantero,171 cm,66 kg,Izquierdo,Liniers,2025,https://el.soccerway.com/players/cristian-gabriel-chavez/26102/,2025.0,Liniers,PBM,90,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,2023,San Miguel,PBM,1153.0,19.0,14.0,5.0,11.0,0.0,6.0,0.0,0.0,0.0,cristian_gabriel_chavez_argentina_04_junio_1987,Cristian Gabriel Chávez,04/06/1987 (37),Delantero centro,Extremo izquierdo,CSD Liniers,https://www.transfermarkt.es/cristian-chavez/profil/spieler/70132,Sin valor,Argentina,Derecho,Desconocido,01/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
luciano_emanuel_lazarte_argentina_12_julio_2000,Luciano Emanuel,Lazarte,Argentina,2000-07-12,24.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/luciano-emanuel-lazarte/801877/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,401.0,11.0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,luciano_emanuel_lazarte_argentina_12_julio_2000,Luciano Emanuel Lazarte,12/07/2000 (24),Mediocentro ofensivo,Mediocentro ofensivo,CSD Liniers,https://www.transfermarkt.es/luciano-lazarte/profil/spieler/1123360,Sin valor,Argentina,Derecho,Desconocido,01/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
mateo_gridel_argentina_17_agosto_2000,Mateo,Gridel,Argentina,2000-08-17,24.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/mateo-gridel/690684/,2025.0,Liniers,PBM,299,4,4,0,2,0,1,1,0,0,,,,,,,,,,,,,,2024,Acassuso,PBM,1791.0,29.0,19.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
lautaro_calo_argentina_22_junio_2000,Lautaro,Calo,Argentina,2000-06-22,24.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/lautaro-calo-tizon/958790/,2025.0,Liniers,PBM,101,4,1,3,1,0,0,0,0,0,,,,,,,,,,,,,,2024,Deportivo Rincón,TFA,522.0,15.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
david_ezequiel_bulacio_argentina_12_enero_2002,David Ezequiel,Bulacio,Argentina,2002-01-12,23.0,Argentina,Delantero,,,,Liniers,2025,https://el.soccerway.com/players/david-ezequiel-bulacio/1023524/,2025.0,Liniers,PBM,71,2,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,david_ezequiel_bulacio_argentina_12_enero_2002,David Ezequiel Bulacio,12/01/2002 (23),Delantero centro,Delantero centro,CSD Liniers,https://www.transfermarkt.es/ezequiel-bulacio/profil/spieler/1375947,Sin valor,Argentina,Derecho,Desconocido,05/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
matias_alejo_linas_argentina_08_junio_1993,Matías Alejo,Linás,Argentina,1993-06-08,31.0,Argentina,Delantero,180 cm,75 kg,Derecho,Liniers,2025,https://el.soccerway.com/players/matias-linas/248346/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,3016.0,36.0,35.0,1.0,13.0,0.0,10.0,4.0,0.0,0.0,matias_alejo_linas_argentina_08_junio_1993,Matías Alejo Linas,08/06/1993 (31),Delantero centro,Delantero centro,CSD Liniers,https://www.transfermarkt.es/matias-linas/profil/spieler/441157,Sin valor,Argentina,Derecho,Desconocido,01/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
joel_maximiliano_torres_argentina_20_octubre_1999,Joel Maximiliano,Torres,Argentina,1999-10-20,25.0,Argentina,Centrocampista,,,,Liniers,2025,https://el.soccerway.com/players/joel-torres/840573/,2025.0,Liniers,PBM,314,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,2024,Liniers,PBM,2369.0,36.0,26.0,10.0,8.0,0.0,0.0,7.0,0.0,1.0,joel_maximiliano_torres_argentina_20_octubre_1999,Joel Maximiliano Torres,20/10/1999 (25),Mediocentro,Mediocentro,CSD Liniers,https://www.transfermarkt.es/joel-torres/profil/spieler/1033884,Sin valor,Argentina,Desconocido,Desconocido,01/03/2022,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
rodrigo_tomas_dimotta_argentina_26_enero_1998,Rodrigo Tomás,Dimotta,Argentina,1998-01-26,27.0,Argentina,Defensa,,,,Liniers,2025,https://el.soccerway.com/players/rodrigo-di-motta/652411/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,3088.0,37.0,35.0,2.0,9.0,0.0,2.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
mauro_fabian_echenique_argentina_30_marzo_2003,Mauro Fabián,Echenique,Argentina,2003-03-30,21.0,Argentina,Defensa,,,,Liniers,2025,https://el.soccerway.com/players/mauro-fabian-echenique/951813/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,Liniers,PBM,171.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
julian_agustin_canosa_breglia_argentina_29_enero_1999,Julián Agustín,Canosa Breglia,Argentina,1999-01-29,26.0,Argentina,Defensa,,,,Liniers,2025,https://el.soccerway.com/players/julian-agustin-canosa-breglia/1023531/,2025.0,Liniers,PBM,327,4,4,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,julian_agustin_canosa_breglia_argentina_29_enero_1999,Julián Agustín Canosa Breglia,29/01/1999 (26),Defensa central,Defensa central,CSD Liniers,https://www.transfermarkt.es/julian-canosa/profil/spieler/1375917,Sin valor,Argentina,Izquierdo,Desconocido,17/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
eleazar_gustavo_maciel_argentina_14_agosto_2002,Eleazar Gustavo,Maciel,Argentina,2002-08-14,22.0,Argentina,Defensa,178 cm,,Derecho,Liniers,2025,https://el.soccerway.com/players/eleazar-maciel/891981/,2025.0,Liniers,PBM,115,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,eleazar_gustavo_maciel_argentina_14_agosto_2002,Eleazar Gustavo Maciel,14/08/2002 (22),Defensa central,Defensa central,CSD Liniers,https://www.transfermarkt.es/eleazar-maciel/profil/spieler/1107422,Sin valor,Argentina,Derecho,Desconocido,17/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
juan_ignacio_puglisi_argentina_21_mayo_2003,Juan Ignacio,Puglisi,Argentina,2003-05-21,21.0,Argentina,Defensa,,,,Liniers,2025,https://el.soccerway.com/players/juan-ignacio-puglisi/1023529/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
milton_hansen_ejarque_argentina_15_marzo_1994,Milton,Hansen Ejarque,Argentina,1994-03-15,30.0,Argentina,Portero,,,,Liniers,2025,https://el.soccerway.com/players/milton-hansen/413419/,2025.0,Liniers,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
luciano_javier_gomez_argentina_29_octubre_2002,Luciano Javier,Gómez,Argentina,2002-10-29,22.0,Argentina,Centrocampista,,,,UAI Urquiza,2025,https://el.soccerway.com/players/luciano-javier-gomez/950244/,2025.0,UAI Urquiza,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,UAI Urquiza,PBM,109.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
nahuel_raul_menendez_argentina_05_marzo_1994,Nahuel Raúl,Menéndez,Argentina,1994-03-05,30.0,Argentina,Defensa,165 cm,63 kg,Derecho,UAI Urquiza,2025,https://el.soccerway.com/players/nahuel-raul-menendez/285291/,2025.0,UAI Urquiza,PBM,360,4,4,0,0,0,0,1,0,0,,,,,,,,,,,,,,2024,UAI Urquiza,PBM,3447.0,39.0,39.0,0.0,3.0,0.0,2.0,6.0,0.0,1.0,nahuel_raul_menendez_argentina_05_marzo_1994,Nahuel Raul Menéndez,05/03/1994 (30),Lateral derecho,Extremo derecho,CD UAI Urquiza,https://www.transfermarkt.es/nahuel-menendez/profil/spieler/232143,Sin valor,Argentina,Derecho,EliteSportsManagemen...,11/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
matias_leonel_alaniz_argentina_03_julio_1999,Matías Leonel,Alaniz,Argentina,1999-07-03,25.0,Argentina,Defensa,,,,UAI Urquiza,2025,https://el.soccerway.com/players/matias-leonel-alaniz/618615/,2025.0,UAI Urquiza,PBM,360,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,2024,UAI Urquiza,PBM,2560.0,30.0,30.0,0.0,4.0,0.0,3.0,14.0,1.0,0.0,matias_leonel_alaniz_argentina_03_julio_1999,Matías Leonel Alaniz,03/07/1999 (25),Extremo izquierdo,Lateral izquierdo,CD UAI Urquiza,https://www.transfermarkt.es/matias-alaniz/profil/spieler/1375673,Sin valor,Argentina,Izquierdo,Desconocido,01/01/2023,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
alexis_ivan_vazquez_argentina_23_septiembre_1996,Alexis Iván,Vázquez,Argentina,1996-09-23,28.0,Argentina,Centrocampista,,,,UAI Urquiza,2025,https://el.soccerway.com/players/alexis-ivan-vazquez/456927/,2025.0,UAI Urquiza,PBM,33,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,2024,Comunicaciones,PBM,1286.0,23.0,14.0,9.0,12.0,0.0,3.0,7.0,1.0,0.0,alexis_ivan_vazquez_argentina_23_septiembre_1996,Alexis Iván Vázquez,23/09/1996 (28),Interior izquierdo,Interior izquierdo,CD UAI Urquiza,https://www.transfermarkt.es/alexis-vazquez/profil/spieler/486024,Sin valor,Argentina,Derecho,DearteSports,02/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
ramiro_mateo_scarcella_argentina_23_julio_2002,Ramiro Mateo,Scarcella,Argentina,2002-07-23,22.0,Argentina,Centrocampista,,,,UAI Urquiza,2025,https://el.soccerway.com/players/ramiro-scarcella/783471/,2025.0,UAI Urquiza,PBM,72,4,0,4,0,0,0,1,0,0,,,,,,,,,,,,,,2024,UAI Urquiza,PBM,565.0,24.0,2.0,22.0,2.0,0.0,2.0,2.0,0.0,0.0,ramiro_mateo_scarcella_argentina_23_julio_2002,Ramiro Mateo Scarcella,23/07/2002 (22),Delantero centro,Delantero centro,CD UAI Urquiza,https://www.transfermarkt.es/ramiro-scarcella/profil/spieler/1375681,Sin valor,Argentina,Izquierdo,Desconocido,01/01/2023,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
gabriel_mauricio_ismael_aguirre_argentina_10_agosto_2000,Gabriel Mauricio Ismael,Aguirre,Argentina,2000-08-10,24.0,Argentina,Centrocampista,170 cm,65 kg,Izquierdo,UAI Urquiza,2025,https://el.soccerway.com/players/mauricio-aguirre/814505/,2025.0,UAI Urquiza,PBM,333,4,4,0,2,0,0,1,0,0,,,,,,,,,,,,,,2024,UAI Urquiza,PBM,2049.0,28.0,26.0,2.0,20.0,0.0,7.0,5.0,0.0,0.0,gabriel_mauricio_ismael_aguirre_argentina_10_agosto_2000,Gabriel Mauricio Ismael Aguirre,10/08/2000 (24),Interior izquierdo,Interior izquierdo,CD UAI Urquiza,https://www.transfermarkt.es/mauricio-aguirre/profil/spieler/1219238,Sin valor,Argentina,Izquierdo,Desconocido,28/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
lionel_agustin_forni_argentina_23_noviembre_2006,Lionel Agustín,Forni,Argentina,2006-11-23,18.0,Argentina,Delantero,,,,UAI Urquiza,2025,https://el.soccerway.com/players/lionel-agustin-forni/950761/,2025.0,UAI Urquiza,PBM,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,2024,UAI Urquiza,PBM,229.0,15.0,0.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
santino_christian_piccinetti_argentina_26_septiembre_2004,Santino Christian,Piccinetti,Argentina,2004-09-26,20.0,Argentina,Centrocampista,190 cm,83 kg,,UAI Urquiza,2025,https://el.soccerway.com/players/santino-piccinetti/902148/,2025.0,UAI Urquiza,PBM,12,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
