soccerway_pk,Nombre,Apellidos,Nacionalidad_x,Fecha de nacimiento,Edad_x,País de nacimiento,Posición,Altura,Peso,Pie_x,Equipo_x,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,tmkt_pk,Nombre Jugador,Fecha Nacimiento,Posicion,Posicion Secundaria,Equipo_y,Link Jugador,Valor de Mercado,Nacionalidad_y,Pie_y,Agente,Fichado,Contrato Hasta,besoccer_pk,Nombre completo,Nacionalidad,Edad_y,ELO,birth_date,Salto,Estirada,Paradas,Saques,Colocación,Reflejos,Ritmo,Tiro,Pase,Regate,Defensa,Fisico,Valoracion Scouting
manuel_gerardo_maluenda_jimenez_chile_21_diciembre_2002,Manuel Gerardo,Maluenda Jiménez,Chile,2002-12-21,22.0,Suecia,Defensa,,,,Deportes Antofagasta,2025,https://el.soccerway.com/players/manuel-gerardo-maluenda-jimenez/897306/,2025.0,Deportes Antofagasta,PRB,?,?,?,?,?,?,?,?,?,?,2024,Deportes Antofagasta,PRB,916.0,21.0,6.0,15.0,3.0,18.0,1.0,1.0,0.0,0.0,manuel_gerardo_maluenda_jimenez_chile_21_diciembre_2002,Manuel Gerardo Maluenda Jiménez,21/12/2002 (22),Lateral derecho,Interior derecho,Deportes Antofagasta,https://www.transfermarkt.es/manuel-maluenda/profil/spieler/974174,200 mil €,Chile,Derecho,Desconocido,04/03/2023,31/12/2026,,,,,,,,,,,,,,,,,,,
nicolas_berardo_argentina_26_julio_1990,Nicolás,Berardo,Argentina,1990-07-26,34.0,Argentina,Defensa,182 cm,76 kg,,Deportes Antofagasta,2025,https://el.soccerway.com/players/nicolas-berardo/80332/,2025.0,Deportes Antofagasta,PRB,90,1,1,0,0,0,0,0,0,0,2024,Deportes Antofagasta,PRB,2480.0,28.0,28.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,nicolas_berardo_argentina_26_julio_1990,Nicolás Berardo,Argentina,34.0,61.0,26 julio 1990,,,,,,,69,48,62,63,66,69,
fernando_javier_hurtado_perez_chile_05_abril_1983,Fernando Javier,Hurtado Pérez,Chile,1983-04-05,41.0,Chile,Portero,188 cm,,,Deportes Antofagasta,2025,https://el.soccerway.com/players/fernando-javier-hurtado/21900/,2025.0,Deportes Antofagasta,PRB,90,1,1,0,0,0,0,0,0,0,2024,Santiago Wanderers,PRB,567.0,7.0,6.0,1.0,0.0,16.0,0.0,3.0,0.0,0.0,fernando_javier_hurtado_perez_chile_05_abril_1983,Fernando Javier Hurtado Pérez,05/04/1983 (41),Portero,Portero,Deportes Antofagasta,https://www.transfermarkt.es/fernando-hurtado/profil/spieler/89712,10 mil €,Chile,Izquierdo,Desconocido,01/01/2025,31/12/2025,fernando_javier_hurtado_perez_chile_05_abril_1983,Fernando Javier Hurtado Pérez,Chile,41.0,50.0,05 abril 1983,,,,,,,72,64,66,62,65,67,
franko_antonio_siegler_diaz_chile_03_diciembre_2005,Franko Antonio,Siegler Díaz,Chile,2005-12-03,19.0,Chile,Defensa,,,,Deportes Antofagasta,2025,https://el.soccerway.com/players/franko-antonio-siegler-diaz/953510/,2025.0,Deportes Antofagasta,PRB,?,?,?,?,?,?,?,?,?,?,2024,Deportes Antofagasta,PRB,308.0,6.0,5.0,1.0,5.0,6.0,0.0,2.0,0.0,0.0,franko_antonio_siegler_diaz_chile_03_diciembre_2005,Franko Antonio Siegler Diaz,03/12/2005 (19),Lateral derecho,Lateral derecho,Deportes Antofagasta,https://www.transfermarkt.es/franko-siegler/profil/spieler/1241479,100 mil €,Chile,Derecho,Desconocido,01/01/2024,-,,,,,,,,,,,,,,,,,,,
matias_gabriel_contreras_argentina_18_noviembre_1994,Matías Gabriel,Contreras,Argentina,1994-11-18,30.0,Argentina,Defensa,178 cm,,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/matias-gabriel-contreras/351385/,2025.0,Deportes Antofagasta,PRB,?,?,?,?,?,?,?,?,?,?,2024,Defensores Unidos,PRN,1446.0,19.0,16.0,3.0,1.0,15.0,0.0,4.0,0.0,0.0,matias_gabriel_contreras_argentina_18_noviembre_1994,Matías Gabriel Contreras,18/11/1994 (30),Defensa central,Lateral derecho,Deportes Antofagasta,https://www.transfermarkt.es/matias-contreras/profil/spieler/333774,50 mil €,Argentina,Derecho,LNBSoccer,03/02/2025,31/12/2025,matias_gabriel_contreras_argentina_18_noviembre_1994,Matías Gabriel Contreras,Argentina,30.0,52.0,18 noviembre 1994,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
manuel_lopez_argentina_30_noviembre_1995,Manuel,López,Argentina,1995-11-30,29.0,Argentina,Delantero,192 cm,89 kg,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/manuel-lopez/296994/,2025.0,Deportes Antofagasta,PRB,58,1,1,0,1,0,0,0,0,0,2024,Ferro Carril Oeste,PRN,205.0,13.0,1.0,12.0,1.0,20.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,manuel_lopez_argentina_30_noviembre_1995,Manuel López,Argentina,29.0,47.0,30 noviembre 1995,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
matias_vicente_zamorano_ordenes_chile_08_junio_2006,Matías Vicente,Zamorano Órdenes,Chile,2006-06-08,18.0,Chile,Centrocampista,,,,Deportes Antofagasta,2025,https://el.soccerway.com/players/matias-zamorano/1022043/,2025.0,Deportes Antofagasta,PRB,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cristofer_andres_salas_barriga_chile_23_mayo_2000,Cristofer Andrés,Salas Barriga,Chile,2000-05-23,24.0,Chile,Delantero,176 cm,68 kg,,Deportes Antofagasta,2025,https://el.soccerway.com/players/cristofer-andres-salas-barriga/647731/,2025.0,Deportes Antofagasta,PRB,?,?,?,?,?,?,?,?,?,?,2024,Deportes Antofagasta,PRB,253.0,11.0,2.0,9.0,2.0,14.0,1.0,0.0,0.0,0.0,cristofer_andres_salas_barriga_chile_23_mayo_2000,Cristofer Andrés Salas Barriga,23/05/2000 (24),Extremo izquierdo,Extremo derecho,Deportes Antofagasta,https://www.transfermarkt.es/cristofer-salas/profil/spieler/729082,125 mil €,Chile,Ambidiestro,Ikons,18/03/2021,31/12/2025,,,,,,,,,,,,,,,,,,,
ignacio_andres_jara_vargas_chile_28_enero_1997,Ignacio Andrés,Jara Vargas,Chile,1997-01-28,28.0,Chile,Centrocampista,,,,Deportes Antofagasta,2025,https://el.soccerway.com/players/ignacio-jara/408463/,2025.0,Deportes Antofagasta,PRB,?,?,?,?,?,?,?,?,?,?,2024,Coquimbo Unido,PRD,90.0,7.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,ignacio_andres_jara_vargas_chile_28_enero_1997,Ignacio Andrés Jara Vargas,28/01/1997 (28),Mediocentro ofensivo,Extremo derecho,Deportes Antofagasta,https://www.transfermarkt.es/ignacio-jara/profil/spieler/438222,175 mil €,Chile,Izquierdo,Desconocido,08/02/2025,31/12/2025,ignacio_andres_jara_vargas_chile_28_enero_1997,Ignacio Andrés Jara Vargas,Chile,28.0,46.0,28 enero 1997,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
fabian_jorge_manzano_perez_chile_13_enero_1994,Fabián Jorge,Manzano Pérez,Chile,1994-01-13,31.0,Chile,Centrocampista,174 cm,62 kg,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/fabian-manzano/181123/,2025.0,Deportes Antofagasta,PRB,90,1,1,0,0,0,0,0,0,0,2024,Copiapó,PRD,994.0,16.0,10.0,6.0,2.0,11.0,0.0,2.0,0.0,1.0,fabian_jorge_manzano_perez_chile_13_enero_1994,Fabián Jorge Manzano Pérez,13/01/1994 (31),Pivote,Defensa central,Deportes Antofagasta,https://www.transfermarkt.es/fabian-manzano/profil/spieler/249729,200 mil €,Chile,Derecho,LBD,07/01/2025,31/12/2025,fabian_jorge_manzano_perez_chile_13_enero_1994,Fabián Jorge Manzano Pérez,Chile,31.0,53.0,13 enero 1994,,,,,,,67,55,61,66,56,70,
cristian_antonio_diaz_ferrada_chile_12_diciembre_2002,Cristián Antonio,Díaz Ferrada,Chile,2002-12-12,22.0,Chile,Centrocampista,183 cm,82 kg,,Deportes Antofagasta,2025,https://el.soccerway.com/players/cristian-diaz/729324/,2025.0,Deportes Antofagasta,PRB,3,1,0,1,0,1,0,0,0,0,2024,Deportes Antofagasta,PRB,2052.0,26.0,22.0,4.0,1.0,6.0,0.0,7.0,0.0,0.0,cristian_antonio_diaz_ferrada_chile_12_diciembre_2002,Cristián Antonio Díaz Ferrada,12/12/2002 (22),Defensa central,Pivote,Deportes Antofagasta,https://www.transfermarkt.es/cristian-diaz/profil/spieler/953173,225 mil €,Chile,Derecho,AIM fútbol,01/01/2023,31/12/2026,,,,,,,,,,,,,,,,,,,
boris_esteban_gonzalez_bravo_chile_09_julio_2004,Boris Esteban,González Bravo,Chile,2004-07-09,20.0,Chile,Delantero,,,,Deportes Antofagasta,2025,https://el.soccerway.com/players/boris-esteban-gonzalez-bravo/953509/,2025.0,Deportes Antofagasta,PRB,?,?,?,?,?,?,?,?,?,?,2024,Deportes Antofagasta,PRB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,boris_esteban_gonzalez_bravo_chile_09_julio_2004,Boris Esteban González Bravo,09/07/2004 (20),Delantero centro,Extremo derecho,Deportes Antofagasta,https://www.transfermarkt.es/boris-gonzalez/profil/spieler/1241480,Sin valor,Chile,Derecho,LBD,01/01/2025,-,,,,,,,,,,,,,,,,,,,
mario_ignacio_larenas_diaz_chile_27_julio_1993,Mario Ignacio,Larenas Díaz,Chile,1993-07-27,31.0,Chile,Defensa,174 cm,68 kg,Izquierdo,Deportes Antofagasta,2025,https://el.soccerway.com/players/mario-ignacio-larenas-diaz/238805/,2025.0,Deportes Antofagasta,PRB,90,1,1,0,0,0,0,1,0,0,2024,Deportes Antofagasta,PRB,2080.0,27.0,24.0,3.0,7.0,4.0,0.0,3.0,0.0,0.0,mario_ignacio_larenas_diaz_chile_27_julio_1993,Mario Ignacio Larenas Díaz,27/07/1993 (31),Lateral izquierdo,Lateral derecho,Deportes Antofagasta,https://www.transfermarkt.es/mario-larenas/profil/spieler/270782,250 mil €,Chile,Izquierdo,Desconocido,01/01/2023,31/12/2025,mario_ignacio_larenas_diaz_chile_27_julio_1993,Mario Ignacio Larenas Díaz,Chile,31.0,58.0,27 julio 1993,,,,,,,66,45,57,61,55,57,
bastian_ignacio_barraza_rojas_chile_27_abril_2005,Bastián Ignacio,Barraza Rojas,Chile,2005-04-27,19.0,Chile,Centrocampista,,,,Deportes Antofagasta,2025,https://el.soccerway.com/players/bastian-barraza/1022042/,2025.0,Deportes Antofagasta,PRB,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odswart_exequiel_canessa_salas_chile_27_octubre_1999,Odswart Exequiel,Canessa Salas,Chile,1999-10-27,25.0,Chile,Defensa,,,,Universidad Concepción,2025,https://el.soccerway.com/players/odswart-canessa/825339/,2025.0,Universidad Concepción,PRB,0,0,0,0,0,1,0,0,0,0,2024,Fernández Vial,SED,975.0,14.0,12.0,2.0,8.0,2.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
franco_nahuel_benitez_argentina_19_marzo_2002,Franco Nahuel,Benítez,Argentina,2002-03-19,22.0,Argentina,Delantero,165 cm,62 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/franco-nahuel-benitez/751629/,2025.0,Universidad Concepción,PRB,12,1,0,1,0,1,0,0,0,0,2024,Brown de Adrogué,PRN,2170.0,34.0,24.0,10.0,14.0,12.0,1.0,0.0,0.0,0.0,franco_nahuel_benitez_argentina_19_marzo_2002,Franco Nahuel Benítez,19/03/2002 (22),Extremo derecho,Extremo izquierdo,Universidad de Concepción,https://www.transfermarkt.es/franco-benitez/profil/spieler/924159,50 mil €,Argentina,Derecho,Desconocido,12/02/2025,31/12/2025,,,,,,,,,,,,,,,,,,,
lucas_bernabe_molina_sanhueza_chile_08_junio_2004,Lucas Bernabé,Molina Sanhueza,Chile,2004-06-08,20.0,Chile,Defensa,169 cm,70 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/lucas-bernabe-molina-sanhueza/815112/,2025.0,Universidad Concepción,PRB,?,?,?,?,?,?,?,?,?,?,2024,Universidad Concepción,PRB,1211.0,15.0,13.0,2.0,4.0,2.0,1.0,5.0,0.0,0.0,lucas_bernabe_molina_sanhueza_chile_08_junio_2004,Lucas Bernabé Molina Sanhueza,08/06/2004 (20),Lateral izquierdo,Interior izquierdo,Universidad de Concepción,https://www.transfermarkt.es/lucas-molina/profil/spieler/976038,250 mil €,Chile,Izquierdo,AIM fútbol,01/02/2022,-,,,,,,,,,,,,,,,,,,,
bastian_ignacio_ubal_pena_chile_29_enero_2002,Bastián Ignacio,Ubal Peña,Chile,2002-01-29,23.0,Chile,Centrocampista,174 cm,65 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/bastian-ignacio-ubal-pena/602796/,2025.0,Universidad Concepción,PRB,90,1,1,0,0,0,0,0,0,0,2024,Barnechea,PRB,2047.0,23.0,23.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,bastian_ignacio_ubal_pena_chile_29_enero_2002,Bastián Ignacio Ubal Peña,29/01/2002 (23),Defensa central,Pivote,Universidad de Concepción,https://www.transfermarkt.es/bastian-ubal/profil/spieler/662750,225 mil €,Chile,Derecho,Vibra Futbol,03/01/2025,31/12/2025,bastian_ignacio_ubal_pena_chile_29_enero_2002,Bastián Ignacio Ubal Peña,Chile,23.0,53.0,29 enero 2002,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
rodrigo_ignacio_olivares_alvarez_chile_29_octubre_2004,Rodrigo Ignacio,Olivares Alvarez,Chile,2004-10-29,20.0,Chile,Delantero,171 cm,63 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/rodrigo-ignacio-olivares-alvarez/815120/,2025.0,Universidad Concepción,PRB,60,1,1,0,1,0,0,0,0,0,2024,Universidad Concepción,PRB,454.0,8.0,5.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,rodrigo_ignacio_olivares_alvarez_chile_29_octubre_2004,Rodrigo Ignacio Olivares Álvarez,29/10/2004 (20),Extremo derecho,Extremo izquierdo,Universidad de Concepción,https://www.transfermarkt.es/rodrigo-olivares/profil/spieler/981498,100 mil €,Chile,Izquierdo,Vibra Futbol,01/01/2024,-,rodrigo_ignacio_olivares_alvarez_chile_29_octubre_2004,Rodrigo Ignacio Olivares Alvarez,Chile,20.0,42.0,29 octubre 2004,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
yerco_abraham_oyanedel_hernandez_chile_19_septiembre_2000,Yerco Abraham,Oyanedel Hernández,Chile,2000-09-19,24.0,Chile,Defensa,170 cm,74 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/yerco-oyanedel/475870/,2025.0,Universidad Concepción,PRB,90,1,1,0,0,0,0,0,0,0,2024,Copiapó,PRD,1248.0,22.0,12.0,10.0,3.0,16.0,0.0,3.0,0.0,0.0,yerco_abraham_oyanedel_hernandez_chile_19_septiembre_2000,Yerco Abraham Oyanedel Hernández,19/09/2000 (24),Lateral izquierdo,Interior izquierdo,Universidad de Concepción,https://www.transfermarkt.es/yerco-oyanedel/profil/spieler/491640,250 mil €,Chile,Izquierdo,Andes SM,03/02/2025,31/12/2025,,,,,,,,,,,,,,,,,,,
iam_fernando_gonzalez_huerta_chile_02_julio_2004,Iam Fernando,González Huerta,Chile,2004-07-02,20.0,Chile,Delantero,,,,Universidad Concepción,2025,https://el.soccerway.com/players/iam-gonzalez/801893/,2025.0,Deportes Iquique,PRD,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,iam_fernando_gonzalez_huerta_chile_02_julio_2004,Iam Fernando González Huerta,02/07/2004 (20),Extremo izquierdo,Extremo derecho,Universidad de Concepción,https://www.transfermarkt.es/iam-gonzalez/profil/spieler/961389,350 mil €,Chile,Derecho,Mundo Futuro Chile,24/01/2025,31/12/2025,iam_fernando_gonzalez_huerta_chile_02_julio_2004,Iam Fernando González Huerta,Chile,20.0,45.0,02 julio 2004,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
jose_tomas_sanhueza_munoz_chile_03_marzo_2001,José Tomás,Sanhueza Muñoz,Chile,2001-03-03,23.0,Chile,Portero,,,,Universidad Concepción,2025,https://el.soccerway.com/players/jose-sanhueza/599692/,2025.0,Universidad Concepción,PRB,0,0,0,0,0,1,0,0,0,0,2024,Universidad Concepción,PRB,2192.0,25.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,jose_tomas_sanhueza_munoz_chile_03_marzo_2001,José Tomás Sanhueza Muñoz,03/03/2001 (23),Portero,Portero,Universidad de Concepción,https://www.transfermarkt.es/jose-sanhueza/profil/spieler/660502,250 mil €,Chile,Derecho,Desconocido,21/01/2022,31/12/2026,,,,,,,,,,,,,,,,,,,
osvaldo_alexis_gonzalez_sepulveda_chile_10_agosto_1984,Osvaldo Alexis,González Sepúlveda,Chile,1984-08-10,40.0,Chile,Defensa,182 cm,,Derecho,Universidad Concepción,2025,https://el.soccerway.com/players/osvaldo-gonzalez/21727/,2025.0,Universidad Concepción,PRB,90,1,1,0,0,0,0,0,0,0,2024,Universidad Concepción,PRB,1867.0,22.0,21.0,1.0,1.0,2.0,1.0,7.0,0.0,2.0,osvaldo_alexis_gonzalez_sepulveda_chile_10_agosto_1984,Osvaldo Alexis González Sepúlveda,10/08/1984 (40),Defensa central,Defensa central,Universidad de Concepción,https://www.transfermarkt.es/osvaldo-gonzalez/profil/spieler/76391,10 mil €,Chile,Derecho,ProSports Chile,02/06/2023,31/12/2025,osvaldo_alexis_gonzalez_sepulveda_chile_10_agosto_1984,Osvaldo Alexis González Sepúlveda,Chile,40.0,60.0,10 agosto 1984,,,,,,,39,55,60,53,43,64,
alvaro_lopez_argentina_06_agosto_1998,Álvaro,López,Argentina,1998-08-06,26.0,Argentina,Delantero,195 cm,80 kg,Derecho,Universidad Concepción,2025,https://el.soccerway.com/players/alvaro-lopez/560541/,2025.0,Universidad Concepción,PRB,78,1,1,0,1,0,0,0,0,0,2024,Argentino Quilmes,PBM,1990.0,33.0,23.0,10.0,17.0,0.0,5.0,4.0,0.0,0.0,,,,,,,,,,,,,,alvaro_lopez_argentina_06_agosto_1998,Álvaro López,Argentina,26.0,52.0,06 agosto 1998,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
esteban_patricio_paez_pacheco_chile_02_abril_2009,Esteban Patricio,Páez Pacheco,Chile,2009-04-02,15.0,Chile,Centrocampista,,,,Universidad Concepción,2025,https://el.soccerway.com/players/paez-paez/1021787/,2025.0,Universidad Concepción,PRB,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
job_bogmis_camerun_05_agosto_2000,Job,Bogmis,Camerún,2000-08-05,24.0,Camerún,Delantero,,,,Universidad Concepción,2025,https://el.soccerway.com/players/job-bogmis/675562/,2025.0,Universidad Concepción,PRB,?,?,?,?,?,?,?,?,?,?,2024,Fernández Vial,SED,737.0,13.0,9.0,4.0,6.0,6.0,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cristian_daniel_campestrini_argentina_16_junio_1980,Cristian Daniel,Campestrini,Argentina,1980-06-16,44.0,Argentina,Portero,182 cm,82 kg,Derecho,Universidad Concepción,2025,https://el.soccerway.com/players/cristian-campestrini/14416/,2025.0,Universidad Concepción,PRB,90,1,1,0,0,0,0,0,0,0,2024,Barnechea,PRB,2206.0,25.0,25.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,cristian_daniel_campestrini_argentina_16_junio_1980,Cristian Daniel Campestrini,16/06/1980 (44),Portero,Portero,Universidad de Concepción,https://www.transfermarkt.es/cristian-campestrini/profil/spieler/76908,10 mil €,Argentina,Derecho,Gold Players S.A.,20/01/2025,31/12/2025,cristian_daniel_campestrini_argentina_16_junio_1980,Cristian Daniel Campestrini,Argentina,44.0,59.0,16 junio 1980,,,,,,,60,73,70,63,70,72,
diego_antonio_sabando_sanhueza_chile_30_agosto_2005,Diego Antonio,Sabando Sanhueza,Chile,2005-08-30,19.0,Chile,Delantero,,,,Universidad Concepción,2025,https://el.soccerway.com/players/diego-sabando/968899/,2025.0,Universidad Concepción,PRB,?,?,?,?,?,?,?,?,?,?,2024,Universidad Concepción,PRB,24.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,diego_antonio_sabando_sanhueza_chile_30_agosto_2005,Diego Antonio Sabando Sanhueza,30/08/2005 (19),Delantero centro,Extremo derecho,Universidad de Concepción,https://www.transfermarkt.es/diego-sabando/profil/spieler/1266121,Sin valor,Chile,Derecho,Desconocido,01/01/2025,-,,,,,,,,,,,,,,,,,,,
renato_antonio_cordero_romo_chile_16_abril_2003,Renato Antonio,Cordero Romo,Chile,2003-04-16,21.0,Chile,Centrocampista,176 cm,68 kg,Derecho,Universidad Concepción,2025,https://el.soccerway.com/players/renato-antonio-cordero-romo/692991/,2025.0,Universidad Concepción,PRB,90,1,1,0,0,0,0,1,0,0,2024,Universidad Concepción,PRB,467.0,7.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,renato_antonio_cordero_romo_chile_16_abril_2003,Renato Antonio Cordero Romo,16/04/2003 (21),Pivote,Mediocentro,Universidad de Concepción,https://www.transfermarkt.es/renato-cordero/profil/spieler/874341,325 mil €,Chile,Derecho,Andes SM,20/08/2024,31/12/2025,renato_antonio_cordero_romo_chile_16_abril_2003,Renato Antonio Cordero Romo,Chile,21.0,50.0,16 abril 2003,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
renato_antonio_cordero_romo_chile_16_abril_2003,Renato Antonio,Cordero Romo,Chile,2003-04-16,21.0,Chile,Centrocampista,176 cm,68 kg,Derecho,Universidad Concepción,2025,https://el.soccerway.com/players/renato-antonio-cordero-romo/692991/,2025.0,Universidad Concepción,PRB,90,1,1,0,0,0,0,1,0,0,2024,Universidad Concepción,PRB,467.0,7.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,renato_antonio_cordero_romo_chile_16_abril_2003,Renato Antonio Cordero Romo,16/04/2003 (21),Pivote,Mediocentro,Universidad de Concepción,https://www.transfermarkt.es/renato-cordero/profil/spieler/874341,325 mil €,Chile,Derecho,Andes SM,20/08/2024,31/12/2025,renato_antonio_cordero_romo_chile_16_abril_2003,Renato Antonio Cordero Romo,Chile,21.0,51.0,16 abril 2003,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
hernan_alexis_astudillo_segovia_chile_08_junio_2002,Hernán Alexis,Astudillo Segovia,Chile,2002-06-08,22.0,Chile,Delantero,180 cm,72 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/hernan-alexis-astudillo-segovia/815133/,2025.0,Universidad Concepción,PRB,?,?,?,?,?,?,?,?,?,?,2024,Universidad Concepción,PRB,69.0,4.0,1.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,hernan_alexis_astudillo_segovia_chile_08_junio_2002,Hernan Alexis Astudillo Segovia,08/06/2002 (22),Extremo izquierdo,Delantero centro,Universidad de Concepción,https://www.transfermarkt.es/hernan-astudillo/profil/spieler/976037,75 mil €,Chile,Izquierdo,ProSports Chile,01/01/2023,-,,,,,,,,,,,,,,,,,,,
pedro_garcia_argentina_28_marzo_2003,Pedro,García,Argentina,2003-03-28,21.0,Argentina,Centrocampista,182 cm,71 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/pedro-garcia/960583/,2025.0,Universidad Concepción,PRB,0,0,0,0,0,1,0,0,0,0,2024,Universidad Concepción,PRB,23.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,pedro_garcia_argentina_28_marzo_2003,Pedro García,Argentina,21.0,30.0,28 marzo 2003,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
mijael_alexander_munoz_riquelme_chile_23_junio_2006,Mijael Alexander,Muñoz Riquelme,Chile,2006-06-23,18.0,Chile,Centrocampista,,,,Universidad Concepción,2025,https://el.soccerway.com/players/munoz-munoz/1021788/,2025.0,Universidad Concepción,PRB,?,?,?,?,?,?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joaquin_alejandro_romo_lopez_chile_19_noviembre_1999,Joaquín Alejandro,Romo López,Chile,1999-11-19,25.0,Chile,Centrocampista,168 cm,62 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/joaquin-romo/449537/,2025.0,Universidad Concepción,PRB,90,1,1,0,0,0,0,0,0,0,2024,Barnechea,PRB,1024.0,19.0,12.0,7.0,9.0,12.0,1.0,3.0,0.0,1.0,joaquin_alejandro_romo_lopez_chile_19_noviembre_1999,Joaquín Alejandro Romo López,19/11/1999 (25),Mediocentro,Mediocentro ofensivo,Universidad de Concepción,https://www.transfermarkt.es/joaquin-romo/profil/spieler/497659,250 mil €,Chile,Derecho,Desconocido,03/01/2025,31/12/2025,joaquin_alejandro_romo_lopez_chile_19_noviembre_1999,Joaquín Alejandro Romo López,Chile,25.0,54.0,19 noviembre 1999,,,,,,,70,45,49,63,44,55,
levit_moises_bejar_pino_chile_21_diciembre_2003,Levit Moises,Béjar Pino,Chile,2003-12-21,21.0,Chile,Defensa,175 cm,72 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/levit-moises-bejar-pino/815108/,2025.0,Universidad Concepción,PRB,?,?,?,?,?,?,?,?,?,?,2024,Concepción,SED,735.0,12.0,12.0,0.0,11.0,0.0,0.0,4.0,1.0,0.0,levit_moises_bejar_pino_chile_21_diciembre_2003,Levit Moises Béjar Pino,21/12/2003 (21),Lateral derecho,Interior derecho,Universidad de Concepción,https://www.transfermarkt.es/levit-bejar/profil/spieler/965325,Sin valor,Chile,Derecho,Empire Football ...,01/01/2023,-,,,,,,,,,,,,,,,,,,,
cristopher_alejandro_medina_garcia_chile_13_febrero_2001,Cristopher Alejandro,Medina García,Chile,2001-02-13,24.0,Chile,Defensa,170 cm,71 kg,,Universidad Concepción,2025,https://el.soccerway.com/players/cristopher-alejandro-medina-garcia/648903/,2025.0,Universidad Concepción,PRB,90,1,1,0,0,0,0,1,0,0,2024,Ñublense,PRD,615.0,14.0,5.0,9.0,2.0,11.0,0.0,1.0,0.0,1.0,cristopher_alejandro_medina_garcia_chile_13_febrero_2001,Cristopher Alejandro Medina García,13/02/2001 (24),Lateral derecho,Lateral izquierdo,Universidad de Concepción,https://www.transfermarkt.es/cristopher-medina/profil/spieler/747832,500 mil €,Chile,Derecho,Talento Deportivo,04/01/2025,31/12/2025,cristopher_alejandro_medina_garcia_chile_13_febrero_2001,Cristopher Alejandro Medina García,Chile,24.0,53.0,13 febrero 2001,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,
